#47,Powerglide (feat. Juicy J),"Artist: Rae Sremmurd, Swae Lee & Slim Jxmmi",Hip-Hop/Rap,5:32,$1.29 
#48 ,Up Down (feat. Florida Georgia Line),Artist: Morgan Wallen,Country,3:16,$1.29 
#49 ,All The Stars,"Artist: Kendrick Lamar, SZA",Hip-Hop/Rap,3:52,$1.29 
#50 ,Tequila,Artist: Dan + Shay,Country,3:15,$1.29 
#51 ,Believer,Artist: Imagine Dragons,Alternative,3:24,$1.29 
#52 ,Everything's Gonna Be Alright,Artist: David Lee Murphy & Kenny Chesney,Country,3:49,$1.29 
#53 ,Say Amen (Saturday Night),Artist: Panic! At the Disco,Alternative,3:09,$1.29 
#54 ,Mercy,Artist: Brett Young,Country,3:35,$1.29 
#55 ,Sit Next to Me,Artist: Foster the People,Alternative,4:03,$1.29 
#56 ,Let Go,Artist: BTS,Hip-Hop/Rap,4:59,$1.29 
#57 ,rockstar (feat. 21 Savage),Artist: Post Malone,Hip-Hop/Rap,3:38,$1.29 
#58 ,I Like Me Better,Artist: Lauv,Pop,3:17,$1.29 
#59 ,IDGAF,Artist: Dua Lipa,Pop,3:38,$1.29 
#60 ,New Rules,Artist: Dua Lipa,Pop,3:28,$1.29 
#61 ,Ric Flair Drip,Artist: Offset & Metro Boomin,Hip-Hop/Rap,2:52,$1.29 
#62,Five More Minutes,Artist: Scotty McCreery,Country,4:01,$1.29 
#63 ,Me So Bad (feat. Ty Dolla $ign & French Montana),Artist: Tinashe,Pop,3:08,$1.29 
#64 ,Boy,Artist: Lee Brice,Country,3:19,$0.69 
#65 ,changes,Artist: XXXTENTACION,Pop,2:01,$1.29 
#66 ,A$AP Forever (feat. Moby),Artist: A$AP Rocky,Hip-Hop/Rap,3:53,$1.29 
#67 ,I Lived It,Artist: Blake Shelton,Country,3:37,$1.29 
#68 ,Him & I,Artist: G-Eazy & Halsey,Hip-Hop/Rap,4:28,$1.29 
#69 ,Bad at Love,Artist: Halsey,Alternative,3:01,$1.29 
#70 ,Tennessee Whiskey,Artist: Chris Stapleton,Country,4:53,$1.29 
#71 ,Young Dumb & Broke,Artist: Khalid,R&B/Soul,3:22,$1.29 
#72 ,Love Lies,Artist: Khalid & Normani,Soundtrack,3:20,$1.29 
#73 ,Take Back Home Girl (feat. Tori Kelly),Artist: Chris Lane,Country,3:31,$1.29 
#74 ,Wolves,Artist: Selena Gomez & Marshmello,Pop,3:17,$1.29 
#75 ,OKRA,"Artist: Tyler, The Creator",Hip-Hop/Rap,2:31,$1.29 
#76 ,King's Dead,"Artist: Jay Rock, Kendrick Lamar, Future, James Blake",Hip-Hop/Rap,3:45,$1.29 
#77,New Freezer (feat. Kendrick Lamar),Artist: Rich The Kid,Hip-Hop/Rap,3:11,$0.69 
#78 ,I just need U.,Artist: TobyMac,Christian & Gospel,3:46,$1.29 
#79 ,Break Up in the End,Artist: Cole Swindell,Country,3:19,$1.29 
#80 ,Take You Home,Artist: Cassadee Pope,Country,3:18,$0.99 
#81 ,Chasing Fire,Artist: Lauv,Pop,3:25,$1.29 
#82 ,Reckless Love,Artist: Cory Asbury,Christian & Gospel,5:31,$1.29 
#83 ,Beautiful Trauma,Artist: P!nk,Pop,4:10,$1.29 
#84 ,Never Enough,Artist: Loren Allred,Soundtrack,3:27,$1.29 
#85 ,X,Artist: Nicky Jam & J Balvin,Urbano latino,2:53,$1.29 
#86 ,Here Comes Goodbye (The Voice Performance),Artist: Brynn Cartelli,Country,3:30,$1.29 
#87 ,So Will I (100 Billion X),Artist: Hillsong UNITED,Christian & Gospel,6:51,$1.29 
#88 ,Bulletproof,Artist: Godsmack,Pop,2:57,$1.29 
#89 ,How Long,Artist: Charlie Puth,Pop,3:18,$1.29 
#90 ,I Was Jack (You Were Diane),Artist: Jake Owen,Country,3:08,$1.29 
#91 ,Bodak Yellow,Artist: Cardi B,Hip-Hop/Rap,3:43,$1.29 
#92 ,Clearly,Artist: Grace VanderWaal,Pop,4:11,$1.29 
#93 ,Shape of You,Artist: Ed Sheeran,Pop,3:53,$1.29 
#94 ,What Ifs (feat. Lauren Alaina),Artist: Kane Brown,Country,3:08,$1.29 
#95 ,In Case You Didn't Know,Artist: Brett Young,Country,3:46,$1.29 
#96 ,CAN'T STOP THE FEELING!,Artist: Justin Timberlake,Pop,3:57,$1.29 
#97 ,All On Me,Artist: Devin Dawson,Country,3:46,$1.29 
#98 ,Everyday,Artist: Logic & Marshmello,Pop,3:24,$1.29 
#99 ,"Woman, Amen",Artist: Dierks Bentley,Country,3:00,$1.29 
#100 ,Bartier Cardi (feat. 21 Savage),Artist: Cardi B,Hip-Hop/Rap,3:44,$1.29 
